@timestamp,agent.type,destination.bytes,destination.ip,destination.port,event.type,host.ip,host.os.version,network.packets,network.transport,network.type,source.ip,source.port
"Oct 24, 2022 @ 22:34:50.326",packetbeat,143.3KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"2,044",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:34:50.326",packetbeat,243.8KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,745",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:34:50.326",packetbeat,131.1KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,925",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:34:40.335",packetbeat,139.8KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,247",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:34:40.335",packetbeat,162.8KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,251",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:34:40.327",packetbeat,159.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,603",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:34:40.327",packetbeat,100.5KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,406",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:34:40.326",packetbeat,243.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,741",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:34:40.326",packetbeat,130.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,916",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:34:40.326",packetbeat,255.9KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,768",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:34:40.326",packetbeat,142.5KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"2,033",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:34:30.337",packetbeat,139.3KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,243",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:34:30.337",packetbeat,162.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,242",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:34:30.327",packetbeat,159.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,599",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:34:30.327",packetbeat,99.9KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,397",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:34:30.326",packetbeat,242.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,737",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:34:30.326",packetbeat,129.8KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,907",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:34:30.325",packetbeat,255.4KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,764",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:34:30.325",packetbeat,141.9KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"2,024",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:34:20.334",packetbeat,138.8KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,239",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:34:20.334",packetbeat,161.3KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,230",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:34:20.327",packetbeat,158.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,595",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:34:20.327",packetbeat,99.2KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,387",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:34:20.326",packetbeat,242.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,733",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:34:20.326",packetbeat,129.2KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,898",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:34:20.326",packetbeat,254.9KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,760",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:34:20.326",packetbeat,141.2KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"2,015",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:34:10.335",packetbeat,138.3KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,235",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:34:10.335",packetbeat,160.7KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,221",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:34:10.327",packetbeat,254.4KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,756",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:34:10.327",packetbeat,140.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"2,006",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:34:10.327",packetbeat,158.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,591",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:34:10.327",packetbeat,98.6KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,379",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:34:10.326",packetbeat,128.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,889",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:34:10.326",packetbeat,241.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,729",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:34:00.334",packetbeat,137.8KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,231",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:34:00.334",packetbeat,160KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,212",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:34:00.327",packetbeat,157.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,587",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:34:00.327",packetbeat,98KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,371",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:34:00.326",packetbeat,241.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,725",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:34:00.326",packetbeat,127.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,880",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:34:00.325",packetbeat,253.9KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,751",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:34:00.325",packetbeat,140KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,997",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:33:50.334",packetbeat,137.3KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,227",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:33:50.334",packetbeat,159.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,203",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:33:50.326",packetbeat,157.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,583",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:33:50.326",packetbeat,97.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,363",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:33:50.326",packetbeat,240.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,721",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:33:50.326",packetbeat,127.2KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,871",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:33:50.325",packetbeat,253.4KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,747",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:33:50.325",packetbeat,139.3KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,988",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:33:40.335",packetbeat,136.8KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,223",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:33:40.335",packetbeat,158.8KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,194",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:33:40.328",packetbeat,156.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,579",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:33:40.328",packetbeat,96.7KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,354",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:33:40.326",packetbeat,126.6KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,862",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:33:40.326",packetbeat,252.9KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,743",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:33:40.326",packetbeat,138.7KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,979",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:33:40.326",packetbeat,240.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,717",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:33:30.335",packetbeat,136.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,219",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:33:30.335",packetbeat,158.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,185",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:33:30.328",packetbeat,239.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,713",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:33:30.328",packetbeat,126KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,853",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:33:30.327",packetbeat,156.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,575",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:33:30.327",packetbeat,96.1KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,345",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:33:30.326",packetbeat,138KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,969",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:33:30.326",packetbeat,252.5KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,739",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:33:20.335",packetbeat,135.9KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,214",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:33:20.335",packetbeat,157.5KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,177",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:33:20.327",packetbeat,155.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,570",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:33:20.327",packetbeat,95.2KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,333",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:33:20.326",packetbeat,252KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,735",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:33:20.326",packetbeat,137.4KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,960",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:33:20.325",packetbeat,239.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,708",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:33:20.325",packetbeat,125.3KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,844",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:33:10.335",packetbeat,135.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,210",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:33:10.335",packetbeat,156.8KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,168",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:33:10.328",packetbeat,155.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,566",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:33:10.328",packetbeat,94.6KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,325",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:33:10.326",packetbeat,238.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,704",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:33:10.326",packetbeat,124.7KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,835",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:33:10.325",packetbeat,136.8KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,951",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:33:10.325",packetbeat,251.5KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,731",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:33:00.336",packetbeat,134.9KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,206",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:33:00.336",packetbeat,156.2KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,159",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:33:00.327",packetbeat,154.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,562",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:33:00.327",packetbeat,94KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,317",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:33:00.325",packetbeat,251KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,726",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:33:00.325",packetbeat,136.1KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,943",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:33:00.325",packetbeat,238.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,700",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:33:00.325",packetbeat,124KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,826",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:32:50.335",packetbeat,134.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,202",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:32:50.335",packetbeat,155.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,147",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:32:50.328",packetbeat,237.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,696",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:32:50.328",packetbeat,123.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,817",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:32:50.327",packetbeat,154.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,558",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:32:50.327",packetbeat,93.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,309",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:32:50.326",packetbeat,250.5KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,722",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:32:50.326",packetbeat,135.5KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,934",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:32:40.333",packetbeat,133.9KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,198",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:32:40.333",packetbeat,154.7KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,138",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:32:40.329",packetbeat,92.7KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,300",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:32:40.329",packetbeat,153.9KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,554",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:32:40.328",packetbeat,237.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,692",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:32:40.328",packetbeat,122.7KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,808",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:32:40.327",packetbeat,250KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,718",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:32:40.327",packetbeat,134.8KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,925",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:32:30.335",packetbeat,133.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,194",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:32:30.335",packetbeat,154KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,128",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:32:30.327",packetbeat,92KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,291",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:32:30.327",packetbeat,153.4KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,550",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:32:30.326",packetbeat,249.5KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,714",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:32:30.326",packetbeat,134.2KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,916",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:32:30.326",packetbeat,237KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,688",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:32:30.326",packetbeat,122.1KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,799",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:32:20.335",packetbeat,132.9KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,190",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:32:20.335",packetbeat,153.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,119",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:32:20.327",packetbeat,152.9KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,546",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:32:20.327",packetbeat,91.4KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,283",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:32:20.327",packetbeat,236.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,684",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:32:20.327",packetbeat,121.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,790",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:32:20.325",packetbeat,249KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,710",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:32:20.325",packetbeat,133.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,907",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:32:10.333",packetbeat,132.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,186",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:32:10.333",packetbeat,152.7KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,111",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:32:10.327",packetbeat,236KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,680",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:32:10.327",packetbeat,120.6KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,777",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:32:10.327",packetbeat,152.4KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,542",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:32:10.327",packetbeat,90.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,274",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:32:10.326",packetbeat,248.5KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,706",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:32:10.326",packetbeat,132.9KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,898",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:32:00.335",packetbeat,131.9KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,182",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:32:00.335",packetbeat,152.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,102",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 22:32:00.327",packetbeat,151.9KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,538",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 22:32:00.327",packetbeat,90.1KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"1,266",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 22:32:00.326",packetbeat,235.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,676",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 22:32:00.326",packetbeat,120KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"1,768",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 22:32:00.326",packetbeat,132.3KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"1,889",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 22:32:00.326",packetbeat,248KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,702",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 22:31:50.335",packetbeat,131.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"1,178",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 22:31:50.335",packetbeat,151.5KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,094",tcp,ipv4,172.16.0.3,37836
