@timestamp,_id,_index,_score,agent.ephemeral_id,agent.hostname,agent.id,agent.name,agent.type,agent.version,ecs.version,error.message,event.action,event.category,event.dataset,event.id,event.kind,event.module,event.origin,event.outcome,event.type,file.ctime,file.extension,file.gid,file.group,file.hash.sha1,file.inode,file.mime_type,file.mode,file.mtime,file.owner,file.path,file.path.text,file.setgid,file.setuid,file.size,file.target_path,file.target_path.text,file.type,file.uid,host.architecture,host.containerized,host.hostname,host.id,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.name.text,host.os.platform,host.os.type,host.os.version,message,process.args,process.entity_id,process.executable,process.executable.text,process.hash.sha1,process.name,process.name.text,process.parent.pid,process.pid,process.start,process.working_directory,process.working_directory.text,related.ip,related.user,service.type,source.ip,system.audit.host.architecture,system.audit.host.boottime,system.audit.host.containerized,system.audit.host.hostname,system.audit.host.id,system.audit.host.ip,system.audit.host.mac,system.audit.host.os.codename,system.audit.host.os.family,system.audit.host.os.kernel,system.audit.host.os.name,system.audit.host.os.platform,system.audit.host.os.type,system.audit.host.os.version,system.audit.host.timezone.name,system.audit.host.timezone.offset.sec,system.audit.host.uptime,system.audit.user.dir,system.audit.user.gid,system.audit.user.group.gid,system.audit.user.group.id,system.audit.user.group.name,system.audit.user.name,system.audit.user.password.last_changed,system.audit.user.password.type,system.audit.user.shell,system.audit.user.uid,system.audit.user.user_information,user.effective.group.id,user.effective.id,user.entity_id,user.group.id,user.group.name,user.id,user.name,user.name.text,user.saved.group.id,user.saved.id,user.terminal,,,,,,,,,
"Oct 22, 2022 @ 15:25:37.601",pseV_oMBlM6FNcp7Q9fO,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:25:37.597",log,4,adm,ed37b1d1c91a6002e8bc3bccf5461ed0ec710d14,535402,-,640,"Oct 22, 2022 @ 15:25:37.597",syslog,/var/log/auth.log,/var/log/auth.log,-,-,"9,717",-,-,file,107,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:25:37.599",pceV_oMBlM6FNcp7Q9fO,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:25:37.597",log,4,adm,32db4ddd0bd43691433749811a48ec35af54aa7b,535402,-,640,"Oct 22, 2022 @ 15:25:37.597",syslog,/var/log/auth.log,/var/log/auth.log,-,-,"9,324",-,-,file,107,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:23:42.992",OseT_oMBlM6FNcp7g9b_,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:23:42.987",log,4,adm,c465bc593afeb2c80ff350986f8e3e57fed3d53d,535402,-,640,"Oct 22, 2022 @ 15:23:42.987",syslog,/var/log/auth.log,/var/log/auth.log,-,-,"9,198",-,-,file,107,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:23:42.989",OceT_oMBlM6FNcp7g9b_,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:23:42.983",log,4,adm,8cdc4aa322fa593f054f92cbf4b2644dab6fccb6,535402,-,640,"Oct 22, 2022 @ 15:23:42.983",syslog,/var/log/auth.log,/var/log/auth.log,-,-,"9,110",-,-,file,107,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:23:42.988",OMeT_oMBlM6FNcp7g9b_,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:23:42.983",log,4,adm,b75e6f1e2ab17a2ab5e68423e30a94e0f3d09d59,535402,-,640,"Oct 22, 2022 @ 15:23:42.983",syslog,/var/log/auth.log,/var/log/auth.log,-,-,"8,871",-,-,file,107,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:23:42.986",N8eT_oMBlM6FNcp7g9b_,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:23:42.983",log,4,adm,8c3efa3f3bd6fccc383f4bb65bb2f0eb9c39efdd,535402,-,640,"Oct 22, 2022 @ 15:23:42.983",syslog,/var/log/auth.log,/var/log/auth.log,-,-,"8,717",-,-,file,107,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:23:05.597",tceS_oMBlM6FNcp78dXo,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,process_stopped,process,process,-,event,system,-,-,end,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Process vim (PID: 801) by user root STOPPED,"vim, cleanup.sh",P7bfMxV0z+MI1DXD,/usr/bin/vim.basic,/usr/bin/vim.basic,34cc9546a05d1ea9393263ba19ee4d031b819446,vim,vim,800,801,"Oct 22, 2022 @ 15:22:51.370",/home/adam,/home/adam,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,root,0,root,root,0,0,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:59.642",j8eS_oMBlM6FNcp72tWc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:22:59.640",log,4,adm,96f85bdcabff1c06fda9bfc6092fb30bdaf3199f,535402,-,640,"Oct 22, 2022 @ 15:22:59.640",syslog,/var/log/auth.log,/var/log/auth.log,-,-,"8,598",-,-,file,107,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:59.639",jceS_oMBlM6FNcp72tWc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,deleted,file,file,-,event,file_integrity,-,-,deletion,-,-,-,-,-,-,-,-,-,-,/home/adam/cleanup.sh~,/home/adam/cleanup.sh~,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:59.639",jseS_oMBlM6FNcp72tWc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,deleted,file,file,-,event,file_integrity,-,-,deletion,-,-,-,-,-,-,-,-,-,-,/home/adam/.cleanup.sh.swp,/home/adam/.cleanup.sh.swp,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:59.638",jMeS_oMBlM6FNcp72tWc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:22:59.632",swp,0,root,9198471755ec3aec5cd21d27bc7f05cbd950675b,665846,-,644,"Oct 22, 2022 @ 15:22:59.632",root,/home/adam/.cleanup.sh.swp,/home/adam/.cleanup.sh.swp,-,-,"4,096",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:59.637",iseS_oMBlM6FNcp72tWc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,attributes_modified,file,file,-,event,file_integrity,-,-,change,-,-,-,-,-,-,-,-,-,-,/home/adam/cleanup.sh~,/home/adam/cleanup.sh~,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:59.637",i8eS_oMBlM6FNcp72tWc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,1 error: group: unknown groupid 1000,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:22:59.632",sh,1000,-,c9492967d8e4c6a643fc9f82a0c08b5bd442ae8f,665869,-,777,"Oct 22, 2022 @ 15:22:59.632",vagrant,/home/adam/cleanup.sh,/home/adam/cleanup.sh,-,-,807,-,-,file,1000,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:59.634",iMeS_oMBlM6FNcp72tWc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,deleted,file,file,-,event,file_integrity,-,-,deletion,-,-,-,-,-,-,-,-,-,-,/home/adam/4913,/home/adam/4913,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:59.634",iceS_oMBlM6FNcp72tWc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,"1 error: group: unknown groupid 1000, failed to open file for hashing: open /home/adam/cleanup.sh~: no such file or directory",created,file,file,-,event,file_integrity,-,-,creation,"Oct 22, 2022 @ 15:22:59.632",sh~,1000,-,-,665847,-,777,"Oct 22, 2022 @ 15:21:38.000",root,/home/adam/cleanup.sh~,/home/adam/cleanup.sh~,-,-,812,-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:55.779",h8eS_oMBlM6FNcp7ytXb,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:22:55.776",swp,0,root,32b1a3bd3b2837441f1193f41da2d2fdeeac1b91,665846,-,644,"Oct 22, 2022 @ 15:22:55.776",root,/home/adam/.cleanup.sh.swp,/home/adam/.cleanup.sh.swp,-,-,"4,096",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:55.597",hMeS_oMBlM6FNcp7ytXb,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,failed to load process information for PID 799: readlink /proc/799/exe: permission denied,process_error,process,process,-,event,system,-,-,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),ERROR for PID 799: failed to load process information for PID 799: readlink /proc/799/exe: permission denied,-,ACnPw+b2Awe/MpqM,(empty),(empty),-,(empty),(empty),0,799,"Jan 1, 0001 @ 06:55:25.000",(empty),(empty),-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,root,1001,adam,adam,0,0,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:55.597",hceS_oMBlM6FNcp7ytXb,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,failed to load process information for PID 800: readlink /proc/800/exe: permission denied,process_error,process,process,-,event,system,-,-,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),ERROR for PID 800: failed to load process information for PID 800: readlink /proc/800/exe: permission denied,-,ZpwnaTZXWywsJ5+G,(empty),(empty),-,(empty),(empty),0,800,"Jan 1, 0001 @ 06:55:25.000",(empty),(empty),-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,root,1001,adam,adam,0,0,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:55.597",hseS_oMBlM6FNcp7ytXb,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,process_started,process,process,-,event,system,-,-,start,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Process vim (PID: 801) by user root STARTED,"vim, cleanup.sh",P7bfMxV0z+MI1DXD,/usr/bin/vim.basic,/usr/bin/vim.basic,34cc9546a05d1ea9393263ba19ee4d031b819446,vim,vim,800,801,"Oct 22, 2022 @ 15:22:51.370",/home/adam,/home/adam,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,root,0,root,root,0,0,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:51.554",f8eS_oMBlM6FNcp7utXM,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,created,file,file,-,event,file_integrity,-,-,creation,-,-,-,-,-,-,-,-,-,-,/home/adam/.cleanup.sh.swx,/home/adam/.cleanup.sh.swx,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:51.554",gMeS_oMBlM6FNcp7utXM,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,deleted,file,file,-,event,file_integrity,-,-,deletion,-,-,-,-,-,-,-,-,-,-,/home/adam/.cleanup.sh.swx,/home/adam/.cleanup.sh.swx,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Oct 22, 2022 @ 15:22:51.554",gceS_oMBlM6FNcp7utXM,.ds-auditbeat-8.3.3-2022.10.22-000001,-,064464fd-ed0f-4490-9902-b6f22db19af8,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,"updated, attributes_modified",file,file,-,event,file_integrity,-,-,change,"Oct 22, 2022 @ 15:22:51.552",swp,0,root,0183f64ed518f3681c757926cd52d3d5c26216a0,665846,-,600,"Oct 22, 2022 @ 15:22:51.552",root,/home/adam/.cleanup.sh.swp,/home/adam/.cleanup.sh.swp,-,-,"4,096",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
